#chrom	coord	total	dtotal	T12	T123	D_left	D_right	D_total	D_stat	D_chisq	D_Pvalue	introgression	introgna	intrognone	introg23	introg13
18	1359632990	342732	365	0.001578493	0.002167875	227	138	365	0.243835616	21.70136986	3.19E-06	23	0	0	1	0
19	1360133407	497502	85	0.000863313	0.001141201	39	46	85	-0.082352941	0.576470588	0.447699072	none	0	1	0	0
19	1360633824	496637	116	0.001097381	0.001418541	72	44	116	0.24137931	6.75862069	0.009329585	23	0	0	1	0
19	1361134241	497046	155	0.001011979	0.001373112	85	70	155	0.096774194	1.451612903	0.228269325	none	0	1	0	0
19	1361634658	497061	224	0.001287568	0.001758335	111	113	224	-0.008928571	0.017857143	0.893694669	none	0	1	0	0
19	1362135075	497586	79	0.000873216	0.001275659	41	38	79	0.037974684	0.113924051	0.735720137	none	0	1	0	0
19	1362635492	498010	116	0.000812233	0.001220357	47	69	116	-0.189655172	4.172413793	0.041087225	none	0	1	0	0
19	1363135909	497484	108	0.000833193	0.001194511	42	66	108	-0.222222222	5.333333333	0.020921335	none	0	1	0	0
19	1363636326	497126	169	0.001002764	0.00135529	79	90	169	-0.065088757	0.715976331	0.397466925	none	0	1	0	0
19	1364136743	497460	230	0.001150846	0.001429763	152	78	230	0.32173913	23.80869565	1.06E-06	23	0	0	1	0
19	1364637160	497660	233	0.001146365	0.001725576	147	86	233	0.261802575	15.96995708	6.44E-05	23	0	0	1	0
19	1365137577	497508	310	0.001446208	0.001961275	173	137	310	0.116129032	4.180645161	0.040888133	none	0	1	0	0
19	1365637994	497423	234	0.00136403	0.001753538	127	107	234	0.085470085	1.709401709	0.191063014	none	0	1	0	0
19	1366138411	496763	272	0.001354771	0.001687928	123	149	272	-0.095588235	2.485294118	0.114914865	none	0	1	0	0
19	1366638828	497027	191	0.001124687	0.001487847	88	103	191	-0.078534031	1.178010471	0.277761397	none	0	1	0	0
19	1367139245	497102	222	0.001178833	0.001730027	116	106	222	0.045045045	0.45045045	0.50212112	none	0	1	0	0
19	1367639662	496815	233	0.001292232	0.001904129	138	95	233	0.184549356	7.935622318	0.004847095	23	0	0	1	0
19	1368140079	497389	305	0.001312856	0.001599352	145	160	305	-0.049180328	0.737704918	0.390397068	none	0	1	0	0
19	1368640496	497535	270	0.001244134	0.001555669	172	98	270	0.274074074	20.28148148	6.68E-06	23	0	0	1	0
19	1369140913	497312	226	0.001297978	0.001654394	83	143	226	-0.265486726	15.92920354	6.58E-05	13	0	0	0	1
19	1369641330	496848	275	0.00137366	0.001704244	138	137	275	0.003636364	0.003636364	0.951914895	none	0	1	0	0
19	1370141747	497381	282	0.001280708	0.001707946	116	166	282	-0.177304965	8.865248227	0.002906507	13	0	0	0	1
19	1370642164	497369	280	0.001246559	0.001740157	93	187	280	-0.335714286	31.55714286	1.94E-08	13	0	0	0	1
19	1371142581	497858	236	0.001214202	0.001542106	101	135	236	-0.144067797	4.898305085	0.026883069	none	0	1	0	0
19	1371642998	497813	151	0.000989327	0.001261016	50	101	151	-0.337748344	17.22516556	3.32E-05	13	0	0	0	1
19	1372143415	497902	155	0.000973083	0.001304976	59	96	155	-0.238709677	8.832258065	0.00295952	13	0	0	0	1
19	1372643832	498297	96	0.000879997	0.00121564	36	60	96	-0.25	6	0.014305878	none	0	1	0	0
19	1373144249	498088	145	0.000970712	0.001357692	63	82	145	-0.131034483	2.489655172	0.11459683	none	0	1	0	0
19	1373644666	497114	191	0.000981666	0.001333698	122	69	191	0.277486911	14.70680628	0.000125592	23	0	0	1	0
19	1374145083	497827	198	0.001235369	0.001666241	120	78	198	0.212121212	8.909090909	0.002837545	23	0	0	1	0
19	1374645500	497997	268	0.001237959	0.001652118	127	141	268	-0.052238806	0.731343284	0.392448124	none	0	1	0	0
19	1375145917	497611	286	0.001386625	0.001725243	159	127	286	0.111888112	3.58041958	0.058464383	none	0	1	0	0
19	1375646334	497705	193	0.001088999	0.00170583	92	101	193	-0.046632124	0.419689119	0.517092209	none	0	1	0	0
19	1376146751	498168	218	0.001224487	0.001495479	100	118	218	-0.082568807	1.486238532	0.222800991	none	0	1	0	0
19	1376647168	498034	160	0.001009971	0.001351313	87	73	160	0.0875	1.225	0.268381627	none	0	1	0	0
19	1377147585	497589	136	0.001092267	0.001395228	63	73	136	-0.073529412	0.735294118	0.391172523	none	0	1	0	0
19	1377648002	498310	158	0.000971283	0.001303406	91	67	158	0.151898734	3.64556962	0.05621857	none	0	1	0	0
19	1378148419	497719	170	0.001043762	0.001453129	85	85	170	0	0	1	na	1	0	0	0
19	1378648836	497593	238	0.001164606	0.001583121	135	103	238	0.134453782	4.302521008	0.038055921	none	0	1	0	0
19	1379149253	497414	724	0.001784228	0.00231045	360	364	724	-0.005524862	0.022099448	0.88182285	none	0	1	0	0
19	1379649670	498112	456	0.001264776	0.001824891	192	264	456	-0.157894737	11.36842105	0.000747034	13	0	0	0	1
19	1380150087	497556	896	0.002126394	0.002883093	487	409	896	0.087053571	6.790178571	0.009166074	23	0	0	1	0
19	1380650504	498144	233	0.001339974	0.001723899	110	123	233	-0.055793991	0.725321888	0.394403762	none	0	1	0	0
19	1381150921	497410	333	0.001575159	0.002131541	185	148	333	0.111111111	4.111111111	0.042602365	none	0	1	0	0
19	1381651338	497649	244	0.00132925	0.002005932	84	160	244	-0.31147541	23.67213115	1.14E-06	13	0	0	0	1
19	1382151755	498245	255	0.001305583	0.001685416	128	127	255	0.003921569	0.003921569	0.950067169	none	0	1	0	0
19	1382652172	497416	200	0.001216286	0.001736977	92	108	200	-0.08	1.28	0.257899035	none	0	1	0	0
19	1383152589	497736	203	0.001199431	0.001611296	107	96	203	0.054187192	0.596059113	0.440085616	none	0	1	0	0
19	1383653006	497618	309	0.001489094	0.002069861	155	154	309	0.003236246	0.003236246	0.954634404	none	0	1	0	0
19	1384153423	497408	314	0.00145454	0.001977753	175	139	314	0.114649682	4.127388535	0.042194417	none	0	1	0	0
19	1384653840	497584	300	0.00146307	0.001926308	137	163	300	-0.086666667	2.253333333	0.133326932	none	0	1	0	0
19	1385154257	496971	311	0.001383381	0.001872846	152	159	311	-0.022508039	0.15755627	0.691416438	none	0	1	0	0
19	1385654674	497773	291	0.001421331	0.001920052	160	131	291	0.099656357	2.890034364	0.089129024	none	0	1	0	0
19	1386155091	497850	366	0.001374912	0.00185347	207	159	366	0.131147541	6.295081967	0.012107342	none	0	1	0	0
19	1386655508	497277	361	0.001525307	0.002087871	175	186	361	-0.030470914	0.335180055	0.562624687	none	0	1	0	0
19	1387155925	497693	335	0.001503939	0.002107223	191	144	335	0.140298507	6.594029851	0.01023213	none	0	1	0	0
19	1387656342	497111	352	0.001424229	0.001783304	196	156	352	0.113636364	4.545454545	0.033006258	none	0	1	0	0
19	1388156759	497578	289	0.00152137	0.002052944	127	162	289	-0.121107266	4.238754325	0.039511147	none	0	1	0	0
19	1388657176	497876	153	0.001147876	0.001724827	58	95	153	-0.241830065	8.947712418	0.002778173	13	0	0	0	1
19	1389157593	497753	324	0.001485677	0.002017567	179	145	324	0.104938272	3.567901235	0.058906719	none	0	1	0	0
19	1389658010	497552	283	0.001322475	0.001878196	168	115	283	0.187279152	9.925795053	0.001629784	23	0	0	1	0
19	1390158427	497868	175	0.0012664	0.001718829	82	93	175	-0.062857143	0.691428571	0.405678895	none	0	1	0	0
19	1390658844	497777	186	0.001218417	0.001829635	89	97	186	-0.043010753	0.344086022	0.557480135	none	0	1	0	0
19	1391159261	497678	266	0.001308075	0.001595409	148	118	266	0.112781955	3.383458647	0.065853726	none	0	1	0	0
19	1391659678	497650	146	0.001106199	0.001534713	66	80	146	-0.095890411	1.342465753	0.246599595	none	0	1	0	0
19	1392160095	497712	341	0.001464702	0.0019449	183	158	341	0.073313783	1.832844575	0.175791928	none	0	1	0	0
19	1392660512	497343	330	0.001477853	0.001865915	218	112	330	0.321212121	34.04848485	5.38E-09	23	0	0	1	0
19	1393160929	497319	324	0.001498032	0.002076132	156	168	324	-0.037037037	0.444444444	0.504985075	none	0	1	0	0
19	1393661346	497489	367	0.001464354	0.001908082	179	188	367	-0.024523161	0.220708447	0.638500647	none	0	1	0	0
19	1394161763	497587	316	0.001480143	0.001933833	162	154	316	0.025316456	0.202531646	0.652685088	none	0	1	0	0
19	1394662180	497922	291	0.00119597	0.00175881	164	127	291	0.127147766	4.704467354	0.030084323	none	0	1	0	0
19	1395162597	497256	359	0.00125187	0.00180038	160	199	359	-0.108635097	4.236768802	0.039557385	none	0	1	0	0
19	1395663014	497874	282	0.001305551	0.001786597	146	136	282	0.035460993	0.354609929	0.55151509	none	0	1	0	0
19	1396163431	497758	347	0.001477626	0.001845776	202	145	347	0.16426513	9.363112392	0.002213959	23	0	0	1	0
19	1396663848	497693	352	0.001395439	0.001904286	168	184	352	-0.045454545	0.727272727	0.393768635	none	0	1	0	0
19	1397164265	497369	380	0.001590369	0.001938199	190	190	380	0	0	1	na	1	0	0	0
19	1397664682	497980	266	0.001334391	0.001656191	124	142	266	-0.067669173	1.218045113	0.269744641	none	0	1	0	0
19	1398165099	498364	185	0.001204943	0.001399078	90	95	185	-0.027027027	0.135135135	0.713166063	none	0	1	0	0
19	1398665516	497472	183	0.001239266	0.001603608	67	116	183	-0.267759563	13.12021858	0.000292126	13	0	0	0	1
19	1399165933	497690	367	0.001446684	0.001981153	180	187	367	-0.019073569	0.133514986	0.714815061	none	0	1	0	0
19	1399666350	497527	392	0.001531575	0.001944618	216	176	392	0.102040816	4.081632653	0.043351751	none	0	1	0	0
19	1400166767	497634	362	0.001468951	0.001969319	191	171	362	0.055248619	1.104972376	0.29317746	none	0	1	0	0
19	1400667184	497855	293	0.001188097	0.001614426	181	112	293	0.235494881	16.24914676	5.55E-05	23	0	0	1	0
19	1401167601	497923	267	0.001220068	0.001599143	159	108	267	0.191011236	9.741573034	0.001801467	23	0	0	1	0
19	1401668018	497409	389	0.001662616	0.002008408	177	212	389	-0.089974293	3.149100257	0.075968841	none	0	1	0	0
19	1402168435	497598	413	0.001497193	0.001867974	220	193	413	0.065375303	1.765133172	0.183985536	none	0	1	0	0
19	1402668852	497749	243	0.001384232	0.001683579	131	112	243	0.0781893	1.485596708	0.222900914	none	0	1	0	0
19	1403169269	497223	432	0.00144402	0.001894522	250	182	432	0.157407407	10.7037037	0.001069213	23	0	0	1	0
19	1403669686	497884	337	0.001436077	0.00173434	150	187	337	-0.109792285	4.06231454	0.043850357	none	0	1	0	0
19	1404170103	496736	293	0.001264253	0.001661849	161	132	293	0.098976109	2.870307167	0.090227648	none	0	1	0	0
19	1404670520	497772	224	0.001218429	0.00181559	86	138	224	-0.232142857	12.07142857	0.000512005	13	0	0	0	1
19	1405170937	497514	263	0.001314536	0.001753719	131	132	263	-0.003802281	0.003802281	0.950831491	none	0	1	0	0
19	1405671354	498129	191	0.001143278	0.00163562	96	95	191	0.005235602	0.005235602	0.942317438	none	0	1	0	0
19	1406171771	498016	140	0.000936717	0.001453267	64	76	140	-0.085714286	1.028571429	0.310494434	none	0	1	0	0
19	1406672188	498096	244	0.001196556	0.001548898	122	122	244	0	0	1	na	1	0	0	0
19	1407172605	498069	313	0.001326121	0.001695046	147	166	313	-0.060702875	1.153354633	0.282848007	none	0	1	0	0
19	1407673022	497986	276	0.001366504	0.001681272	131	145	276	-0.050724638	0.710144928	0.399395704	none	0	1	0	0
19	1408173439	497706	308	0.001418508	0.001867568	148	160	308	-0.038961039	0.467532468	0.494124544	none	0	1	0	0
19	1408673856	497719	340	0.001476737	0.001900671	154	186	340	-0.094117647	3.011764706	0.082662252	none	0	1	0	0
19	1409174273	498228	320	0.001319677	0.001688484	162	158	320	0.0125	0.05	0.823063274	none	0	1	0	0
19	1409674690	497787	164	0.001108908	0.001445397	87	77	164	0.06097561	0.609756098	0.434879658	none	0	1	0	0
19	1410175107	498129	252	0.001205511	0.001636624	127	125	252	0.007936508	0.015873016	0.899741299	none	0	1	0	0
19	1410675524	497024	405	0.00175746	0.002174442	239	166	405	0.180246914	13.15802469	0.000286291	23	0	0	1	0
19	1411175941	497590	344	0.001527362	0.001944372	172	172	344	0	0	1	na	1	0	0	0
19	1411676358	497417	338	0.00164148	0.002133522	171	167	338	0.01183432	0.047337278	0.827763135	none	0	1	0	0
19	1412176775	497384	423	0.001723015	0.002158292	178	245	423	-0.158392435	10.61229314	0.001123383	13	0	0	0	1
19	1412677192	497391	257	0.001383218	0.001881819	129	128	257	0.003891051	0.003891051	0.950261586	none	0	1	0	0
19	1413177609	496920	304	0.00149018	0.001935422	142	162	304	-0.065789474	1.315789474	0.251349109	none	0	1	0	0
19	1413678026	239985	98	0.001431339	0.001817822	50	48	98	0.020408163	0.040816327	0.839892873	none	0	1	0	0
20	1414178443	497388	122	0.000919805	0.001241988	60	62	122	-0.016393443	0.032786885	0.856311461	none	0	1	0	0
20	1414678860	498142	63	0.000797965	0.001052411	36	27	63	0.142857143	1.285714286	0.256839258	none	0	1	0	0
20	1415179277	497549	101	0.000974778	0.001190837	29	72	101	-0.425742574	18.30693069	1.88E-05	13	0	0	0	1
20	1415679694	497907	69	0.000894745	0.001152324	28	41	69	-0.188405797	2.449275362	0.117579137	none	0	1	0	0
20	1416180111	497712	26	0.000787604	0.001411459	15	11	26	0.153846154	0.615384615	0.432767581	none	0	1	0	0
20	1416680528	497403	96	0.0008856	0.001174601	50	46	96	0.041666667	0.166666667	0.683091398	none	0	1	0	0
20	1417180945	497700	74	0.000936307	0.001294957	30	44	74	-0.189189189	2.648648649	0.103637964	none	0	1	0	0
20	1417681362	497458	134	0.000985008	0.001425246	61	73	134	-0.089552239	1.074626866	0.29990268	none	0	1	0	0
20	1418181779	497688	199	0.00103378	0.001301518	154	45	199	0.547738693	59.70351759	1.10E-14	23	0	0	1	0
20	1418682196	498103	100	0.000950607	0.001347613	49	51	100	-0.02	0.04	0.841480581	none	0	1	0	0
20	1419182613	497619	131	0.000924402	0.001247943	92	39	131	0.404580153	21.44274809	3.65E-06	23	0	0	1	0
20	1419683030	497560	137	0.000979781	0.001321951	62	75	137	-0.094890511	1.233576642	0.266712592	none	0	1	0	0
20	1420183447	498168	171	0.001006689	0.001380558	127	44	171	0.485380117	40.28654971	2.19E-10	23	0	0	1	0
20	1420683864	497254	195	0.001125179	0.001455494	97	98	195	-0.005128205	0.005128205	0.942911098	none	0	1	0	0
20	1421184281	497572	216	0.001047085	0.001415875	111	105	216	0.027777778	0.166666667	0.683091398	none	0	1	0	0
20	1421684698	498295	116	0.000884014	0.001364152	65	51	116	0.120689655	1.689655172	0.193646431	none	0	1	0	0
20	1422185115	497134	180	0.001008782	0.001421649	67	113	180	-0.255555556	11.75555556	0.000606619	13	0	0	0	1
20	1422685532	497639	184	0.001108233	0.001488529	74	110	184	-0.195652174	7.043478261	0.007955439	13	0	0	0	1
20	1423185949	498222	267	0.001286575	0.001659903	136	131	267	0.018726592	0.093632959	0.759608429	none	0	1	0	0
20	1423686366	497448	313	0.001208166	0.001903717	151	162	313	-0.03514377	0.38658147	0.534101822	none	0	1	0	0
20	1424186783	498372	267	0.001317289	0.001625794	111	156	267	-0.168539326	7.584269663	0.005887981	13	0	0	0	1
20	1424687200	497734	287	0.001349114	0.001627878	138	149	287	-0.038327526	0.421602787	0.516138366	none	0	1	0	0
20	1425187617	497487	230	0.001270385	0.001640244	133	97	230	0.156521739	5.634782609	0.017607529	none	0	1	0	0
20	1425688034	498218	314	0.001451172	0.001777334	162	152	314	0.031847134	0.318471338	0.572527766	none	0	1	0	0
20	1426188451	498328	173	0.001047503	0.00166557	65	108	173	-0.248554913	10.68786127	0.001078408	13	0	0	0	1
20	1426688868	497846	270	0.00116301	0.00151352	105	165	270	-0.222222222	13.33333333	0.00026073	13	0	0	0	1
20	1427189285	497684	218	0.001058905	0.001630553	89	129	218	-0.183486239	7.339449541	0.006745749	13	0	0	0	1
20	1427689702	498051	151	0.001201684	0.001790479	79	72	151	0.046357616	0.324503311	0.568913806	none	0	1	0	0
20	1428190119	497969	223	0.00130229	0.001564856	101	122	223	-0.094170404	1.977578475	0.159645742	none	0	1	0	0
20	1428690536	498157	195	0.001107081	0.001461889	134	61	195	0.374358974	27.32820513	1.72E-07	23	0	0	1	0
20	1429190953	497886	106	0.000983157	0.001511892	50	56	106	-0.056603774	0.339622642	0.560047121	none	0	1	0	0
20	1429691370	497503	231	0.001378886	0.001861295	124	107	231	0.073593074	1.251082251	0.263345874	none	0	1	0	0
20	1430191787	497257	114	0.000976356	0.001868752	66	48	114	0.157894737	2.842105263	0.091823835	none	0	1	0	0
20	1430692204	497535	172	0.001092385	0.002037545	73	99	172	-0.151162791	3.930232558	0.047425386	none	0	1	0	0
20	1431192621	497682	268	0.001394465	0.001963101	125	143	268	-0.067164179	1.208955224	0.271539136	none	0	1	0	0
20	1431693038	497781	235	0.001338942	0.001748259	125	110	235	0.063829787	0.957446809	0.327830992	none	0	1	0	0
20	1432193455	497583	282	0.001345504	0.001683639	119	163	282	-0.156028369	6.865248227	0.008788804	13	0	0	0	1
20	1432693872	498134	250	0.00134502	0.001769604	115	135	250	-0.08	1.6	0.205903211	none	0	1	0	0
20	1433194289	497596	269	0.001265083	0.001579092	133	136	269	-0.011152416	0.033457249	0.854866103	none	0	1	0	0
20	1433694706	497751	212	0.001150173	0.001779504	116	96	212	0.094339623	1.886792453	0.169564145	none	0	1	0	0
20	1434195123	497913	230	0.001195992	0.001592146	117	113	230	0.017391304	0.069565217	0.791970878	none	0	1	0	0
20	1434695540	499087	210	0.001025873	0.001387534	93	117	210	-0.114285714	2.742857143	0.097689959	none	0	1	0	0
20	1435195957	497957	237	0.001133632	0.001467496	133	104	237	0.122362869	3.548523207	0.059598471	none	0	1	0	0
20	1435696374	498204	222	0.00133078	0.001621826	118	104	222	0.063063063	0.882882883	0.347413295	none	0	1	0	0
20	1436196791	497858	271	0.001318649	0.001737945	127	144	271	-0.062730627	1.066420664	0.301755335	none	0	1	0	0
20	1436697208	497491	252	0.001337713	0.001951292	141	111	252	0.119047619	3.571428571	0.058781721	none	0	1	0	0
20	1437197625	498095	315	0.001372228	0.001811401	164	151	315	0.041269841	0.536507937	0.463883565	none	0	1	0	0
20	1437698042	497773	222	0.001057711	0.001595607	123	99	222	0.108108108	2.594594595	0.107228874	none	0	1	0	0
20	1438198459	498217	235	0.00117218	0.001641855	137	98	235	0.165957447	6.472340426	0.010956615	none	0	1	0	0
20	1438698876	497276	328	0.001381527	0.001877227	168	160	328	0.024390244	0.195121951	0.658687417	none	0	1	0	0
20	1439199293	497532	312	0.001613967	0.002003891	149	163	312	-0.044871795	0.628205128	0.42801445	none	0	1	0	0
20	1439699710	497894	290	0.001285414	0.001736313	145	145	290	0	0	1	na	1	0	0	0
20	1440200127	498415	279	0.001291093	0.001782149	135	144	279	-0.032258065	0.290322581	0.590013887	none	0	1	0	0
20	1440700544	497623	275	0.001369511	0.00172269	138	137	275	0.003636364	0.003636364	0.951914895	none	0	1	0	0
20	1441200961	497771	274	0.001284727	0.001647846	131	143	274	-0.04379562	0.525547445	0.468484845	none	0	1	0	0
20	1441701378	498313	309	0.001464943	0.001760941	186	123	309	0.203883495	12.84466019	0.000338444	23	0	0	1	0
20	1442201795	498289	269	0.001220175	0.001721892	79	190	269	-0.412639405	45.80297398	1.31E-11	13	0	0	0	1
20	1442702212	498414	201	0.001088453	0.001439065	117	84	201	0.164179104	5.417910448	0.019931199	none	0	1	0	0
20	1443202629	497479	308	0.001383978	0.001793543	140	168	308	-0.090909091	2.545454545	0.110612074	none	0	1	0	0
20	1443703046	497974	237	0.001149658	0.001724488	139	98	237	0.172995781	7.092827004	0.007739307	23	0	0	1	0
20	1444203463	497591	285	0.001250023	0.001680095	140	145	285	-0.01754386	0.087719298	0.767096868	none	0	1	0	0
20	1444703880	497456	274	0.001303633	0.001749401	107	167	274	-0.218978102	13.13868613	0.000289261	13	0	0	0	1
20	1445204297	497817	317	0.001414174	0.001818941	157	160	317	-0.009463722	0.028391167	0.866192471	none	0	1	0	0
20	1445704714	497816	168	0.00108976	0.001693899	97	71	168	0.154761905	4.023809524	0.044862271	none	0	1	0	0
20	1446205131	497577	198	0.001253072	0.001628391	99	99	198	0	0	1	na	1	0	0	0
20	1446705548	497545	171	0.001157684	0.001484288	76	95	171	-0.111111111	2.111111111	0.146233107	none	0	1	0	0
20	1447205965	497851	211	0.001206184	0.001595357	97	114	211	-0.08056872	1.369668246	0.241868892	none	0	1	0	0
20	1447706382	497970	161	0.000962909	0.001320863	51	110	161	-0.366459627	21.62111801	3.32E-06	13	0	0	0	1
20	1448206799	498600	90	0.000811272	0.001215905	44	46	90	-0.022222222	0.044444444	0.833028894	none	0	1	0	0
20	1448707216	498319	150	0.001015414	0.001384655	61	89	150	-0.186666667	5.226666667	0.022243121	none	0	1	0	0
20	1449207633	497651	213	0.001244848	0.001548776	107	106	213	0.004694836	0.004694836	0.945372599	none	0	1	0	0
20	1449708050	497913	307	0.001262269	0.001622271	149	158	307	-0.029315961	0.263843648	0.607491729	none	0	1	0	0
20	1450208467	497776	241	0.001181254	0.001677461	141	100	241	0.170124481	6.975103734	0.008265143	23	0	0	1	0
20	1450708884	497828	192	0.00109576	0.001476916	69	123	192	-0.28125	15.1875	9.73E-05	13	0	0	0	1
20	1451209301	497577	80	0.000905388	0.00136411	39	41	80	-0.025	0.05	0.823063274	none	0	1	0	0
20	1451709718	498080	140	0.000973739	0.001335127	87	53	140	0.242857143	8.257142857	0.004059196	23	0	0	1	0
20	1452210135	497507	140	0.000846219	0.001041191	81	59	140	0.157142857	3.457142857	0.062979051	none	0	1	0	0
20	1452710552	497772	113	0.000898001	0.001156152	89	24	113	0.575221239	37.38938053	9.67E-10	23	0	0	1	0
20	1453210969	497139	89	0.000867967	0.001194334	39	50	89	-0.123595506	1.359550562	0.243615388	none	0	1	0	0
20	1453711386	497413	80	0.000857436	0.001171562	42	38	80	0.05	0.2	0.654720846	none	0	1	0	0
20	1454211803	497565	111	0.000912444	0.001351582	61	50	111	0.099099099	1.09009009	0.296451249	none	0	1	0	0
20	1454712220	496670	198	0.000978517	0.001497977	45	153	198	-0.545454545	58.90909091	1.65E-14	13	0	0	0	1
20	1455212637	497331	98	0.000964147	0.001443204	43	55	98	-0.12244898	1.469387755	0.225442317	none	0	1	0	0
20	1455713054	497398	98	0.000967032	0.001360078	46	52	98	-0.06122449	0.367346939	0.544453977	none	0	1	0	0
20	1456213471	497740	256	0.001213485	0.001709728	141	115	256	0.1015625	2.640625	0.104162559	none	0	1	0	0
20	1456713888	497126	278	0.001297458	0.00182851	113	165	278	-0.18705036	9.726618705	0.001816183	13	0	0	0	1
20	1457214305	497532	242	0.001191883	0.001571758	104	138	242	-0.140495868	4.776859504	0.028844679	none	0	1	0	0
20	1457714722	497288	151	0.000955181	0.001239724	73	78	151	-0.033112583	0.165562914	0.684085674	none	0	1	0	0
20	1458215139	498127	105	0.000898365	0.001244161	66	39	105	0.257142857	6.942857143	0.008415459	23	0	0	1	0
20	1458715556	497432	145	0.001097637	0.001444419	87	58	145	0.2	5.8	0.016026175	none	0	1	0	0
20	1459215973	497597	227	0.001223882	0.001681079	134	93	227	0.18061674	7.405286344	0.006503249	23	0	0	1	0
20	1459716390	497627	260	0.001265004	0.001690523	106	154	260	-0.184615385	8.861538462	0.00291242	13	0	0	0	1
20	1460216807	497117	266	0.001225064	0.001936164	149	117	266	0.120300752	3.84962406	0.049757142	none	0	1	0	0
20	1460717224	497451	136	0.000987032	0.001585081	68	68	136	0	0	1	na	1	0	0	0
20	1461217641	497164	208	0.001227965	0.001741377	55	153	208	-0.471153846	46.17307692	1.08E-11	13	0	0	0	1
20	1461718058	496931	277	0.001286899	0.001819669	96	181	277	-0.306859206	26.08303249	3.27E-07	13	0	0	0	1
20	1462218475	498030	124	0.000949742	0.001418589	55	69	124	-0.112903226	1.580645161	0.208667788	none	0	1	0	0
20	1462718892	497368	114	0.000968096	0.001450134	58	56	114	0.01754386	0.035087719	0.851411968	none	0	1	0	0
20	1463219309	497599	97	0.000979705	0.00150975	35	62	97	-0.278350515	7.515463918	0.006117153	13	0	0	0	1
20	1463719726	496812	149	0.001124168	0.001609764	67	82	149	-0.100671141	1.510067114	0.219128846	none	0	1	0	0
20	1464220143	497591	164	0.0010792	0.001527359	101	63	164	0.231707317	8.804878049	0.003004262	23	0	0	1	0
20	1464720560	497232	234	0.001193608	0.001583265	122	112	234	0.042735043	0.427350427	0.513291925	none	0	1	0	0
20	1465220977	497883	269	0.001274396	0.001569144	114	155	269	-0.152416357	6.249070632	0.012425849	none	0	1	0	0
20	1465721394	496586	359	0.001473058	0.001639696	186	173	359	0.036211699	0.470752089	0.492641376	none	0	1	0	0
20	1466221811	496896	229	0.00128699	0.001758416	114	115	229	-0.004366812	0.004366812	0.947312653	none	0	1	0	0
20	1466722228	496769	180	0.001246052	0.001654693	94	86	180	0.044444444	0.355555556	0.550984988	none	0	1	0	0
20	1467222645	497717	149	0.001077922	0.001543548	84	65	149	0.127516779	2.422818792	0.119579584	none	0	1	0	0
20	1467723062	496801	178	0.001143315	0.001592187	92	86	178	0.033707865	0.202247191	0.65291306	none	0	1	0	0
20	1468223479	496913	220	0.001360399	0.00177194	94	126	220	-0.145454545	4.654545455	0.030971432	none	0	1	0	0
20	1468723896	496748	200	0.001254157	0.001685966	101	99	200	0.01	0.02	0.887537084	none	0	1	0	0
20	1469224313	496937	169	0.001165138	0.001696392	99	70	169	0.171597633	4.976331361	0.025696419	none	0	1	0	0
20	1469724730	496603	155	0.001034025	0.001600373	82	73	155	0.058064516	0.522580645	0.469742923	none	0	1	0	0
20	1470225147	496782	197	0.001176572	0.001929921	89	108	197	-0.096446701	1.83248731	0.175834039	none	0	1	0	0
20	1470725564	496522	128	0.001118782	0.001673138	67	61	128	0.046875	0.28125	0.595883091	none	0	1	0	0
20	1471225981	496146	175	0.001067226	0.001670375	109	66	175	0.245714286	10.56571429	0.001152045	23	0	0	1	0
20	1471726398	496083	139	0.000941375	0.00135562	62	77	139	-0.107913669	1.618705036	0.203272446	none	0	1	0	0
20	1472226815	133020	69	0.001356939	0.00164449	36	33	69	0.043478261	0.130434783	0.717981667	none	0	1	0	0
21	1472727232	497564	237	0.001320433	0.001523422	176	61	237	0.485232068	55.80168776	8.02E-14	23	0	0	1	0
21	1473227649	497640	97	0.000990676	0.001257937	60	37	97	0.237113402	5.453608247	0.019527954	none	0	1	0	0
21	1473728066	497770	251	0.001356048	0.001657392	120	131	251	-0.043824701	0.482071713	0.487485411	none	0	1	0	0
21	1474228483	497495	327	0.001360818	0.00171459	231	96	327	0.412844037	55.73394495	8.29E-14	23	0	0	1	0
21	1474728900	496929	293	0.001249676	0.001506251	186	107	293	0.269624573	21.3003413	3.93E-06	23	0	0	1	0
21	1475229317	496027	95	0.00103321	0.001672792	30	65	95	-0.368421053	12.89473684	0.000329507	13	0	0	0	1
21	1475729734	496917	185	0.001070601	0.001447928	66	119	185	-0.286486486	15.18378378	9.75E-05	13	0	0	0	1
21	1476230151	497680	166	0.001239752	0.00155823	52	114	166	-0.373493976	23.15662651	1.49E-06	13	0	0	0	1
21	1476730568	497221	275	0.001371623	0.00159587	209	66	275	0.52	74.36	0	23	0	0	1	0
21	1477230985	497592	175	0.001016897	0.001460032	114	61	175	0.302857143	16.05142857	6.16E-05	23	0	0	1	0
21	1477731402	497939	77	0.000867576	0.001148735	33	44	77	-0.142857143	1.571428571	0.209999672	none	0	1	0	0
21	1478231819	497927	83	0.000779231	0.001046338	36	47	83	-0.13253012	1.457831325	0.227275495	none	0	1	0	0
21	1478732236	497768	186	0.000987408	0.001441937	96	90	186	0.032258065	0.193548387	0.65997959	none	0	1	0	0
