#chrom	coord	total	dtotal	T12	T123	D_left	D_right	D_total	D_stat	D_chisq	D_Pvalue	introgression	introgna	intrognone	introg23	introg13
15	1118997763	502303	219.0	0.00154289343285	0.00132191127666	144.0	75.0	219.0	0.315068493151	21.7397260274	3.12257627166e-06	23	0	0	1	0
15	1119497762	502346	139.0	0.00154276136368	0.00140241984608	56.0	83.0	139.0	-0.194244604317	5.24460431655	0.0220149344437	none	0	1	0	0
15	1119997761	501827	71.0	0.0012833107824	0.00108204620317	43.0	28.0	71.0	0.211267605634	3.16901408451	0.0750477365274	none	0	1	0	0
15	1120497760	501608	51.0	0.00120911149742	0.000996295912346	37.0	14.0	51.0	0.450980392157	10.3725490196	0.00127902832768	23	0	0	1	0
15	1120997759	502169	229.0	0.00150347791281	0.00115399397414	162.0	67.0	229.0	0.414847161572	39.4104803493	3.43448713913e-10	23	0	0	1	0
15	1121497758	502388	224.0	0.00152471794708	0.00137443569512	115.0	109.0	224.0	0.0267857142857	0.160714285714	0.688499741097	none	0	1	0	0
15	1121997757	502044	127.0	0.00131860952426	0.00125287823378	49.0	78.0	127.0	-0.228346456693	6.62204724409	0.0100723988023	none	0	1	0	0
15	1122497756	502477	188.0	0.00144882253317	0.00133438943474	79.0	109.0	188.0	-0.159574468085	4.78723404255	0.0286714327067	none	0	1	0	0
15	1122997755	501935	122.0	0.00131092671362	0.00120234691743	51.0	71.0	122.0	-0.16393442623	3.27868852459	0.0701849919665	none	0	1	0	0
15	1123497754	500540	7.0	0.000319654772845	0.000296679586047	4.0	3.0	7.0	0.142857142857	0	1.0	na	1	0	0	0
15	1123997753	500205	2.0	1.59934426885e-05	5.39778690737e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
15	1124497752	499605	0.0	1.00079062459e-06	3.50276718608e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1124997751	500097	2.0	3.19937932041e-05	7.39856467845e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
15	1125497750	500249	6.0	2.79860629407e-05	6.39681438644e-05	4.0	2.0	6.0	0.333333333333	0	1.0	na	1	0	0	0
15	1125997749	499841	0.0	5.00159050578e-06	1.65052486691e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1126497748	500023	0.0	5.9997240127e-06	1.19994480254e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1126997747	500075	0.0	1.59976003599e-05	1.99970004499e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1127497746	500096	3.0	5.09902098797e-05	0.000100480707704	0.0	3.0	3.0	-1.0	0	1.0	na	1	0	0	0
15	1127997745	500137	1.0	2.99917822517e-06	2.24938366887e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
15	1128497744	499913	1.0	1.80031325451e-05	4.40076573324e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1128997743	500098	0.0	1.39972565377e-05	4.399137769e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1129497742	500010	0.0	8.9998200036e-06	2.34995300094e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1129997741	500010	0.0	5.9998800024e-06	3.29993400132e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1130497740	500010	0.0	8.9998200036e-06	1.84996300074e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1130997739	500215	16.0	7.29686234919e-05	0.00015543316374	13.0	3.0	16.0	0.625	6.25	0.0124193306516	none	0	1	0	0
15	1131497738	500395	7.0	3.69707930735e-05	9.84222464253e-05	0.0	7.0	7.0	-1.0	0	1.0	na	1	0	0	0
15	1131997737	499878	1.0	1.00024405955e-05	2.0004881191e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
15	1132497736	499938	3.0	1.30016121999e-05	3.65045265613e-05	0.0	3.0	3.0	-1.0	0	1.0	na	1	0	0	0
15	1132997735	500014	0.0	2.99991600235e-06	1.1499678009e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1133497734	500057	2.0	1.49982901949e-05	4.44949275783e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
15	1133997733	500117	5.0	1.79957889854e-05	5.09880687919e-05	2.0	3.0	5.0	-0.2	0	1.0	na	1	0	0	0
15	1134497732	499971	0.0	5.00029001682e-06	1.55008990521e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1134997731	500080	2.0	2.19964805631e-05	2.79955207167e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
15	1135497730	500182	2.0	2.99890839734e-06	1.44947239205e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
15	1135997729	499792	0.0	5.00208086564e-06	1.85076992029e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1136497728	500268	1.0	1.19935714457e-05	1.89898214557e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
15	1136997727	499782	0.0	4.00174476072e-06	2.10091599938e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1137497726	500081	1.0	1.19980563149e-05	1.69972464461e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
15	1137997725	500047	4.0	2.19979321944e-05	4.69955824153e-05	0.0	4.0	4.0	-1.0	0	1.0	na	1	0	0	0
15	1138497724	500112	3.0	9.99776050165e-06	2.49944012541e-05	2.0	1.0	3.0	0.333333333333	0	1.0	na	1	0	0	0
15	1138997723	500012	3.0	1.89995440109e-05	2.74993400158e-05	2.0	1.0	3.0	0.333333333333	0	1.0	na	1	0	0	0
15	1139497722	500046	2.0	4.0996228347e-05	5.24951704443e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
15	1139997721	500162	3.0	1.6994493784e-05	3.54885017254e-05	0.0	3.0	3.0	-1.0	0	1.0	na	1	0	0	0
15	1140497720	499868	2.0	5.00132034857e-06	1.95051493594e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
15	1140997719	500071	6.0	3.0995598625e-05	6.14912682399e-05	3.0	3.0	6.0	0.0	0	1.0	na	1	0	0	0
15	1141497718	500734	5.0	1.59765464298e-05	3.99413660746e-05	1.0	4.0	5.0	-0.6	0	1.0	na	1	0	0	0
15	1141997717	499427	1.0	7.00803120376e-06	1.85212253242e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1142497716	500164	3.0	1.79940979359e-05	4.69845890548e-05	3.0	0.0	3.0	1.0	0	1.0	na	1	0	0	0
15	1142997715	499881	3.0	5.00119028329e-06	3.15074987847e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
15	1143497714	500076	3.0	4.79927051088e-05	6.39902734784e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
15	1143997713	500059	0.0	1.19985841671e-05	3.39959884734e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1144497712	500300	1.0	1.3991605037e-05	2.2986208275e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1144997711	499774	0.0	1.20054264528e-05	2.40108529055e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1145497710	500194	1.0	3.99844860194e-06	3.99844860194e-06	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1145997709	499807	0.0	2.00077229811e-06	6.00231689432e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1146497708	500433	1.0	1.99826949861e-06	1.49870212396e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1146997707	499601	3.0	1.6012778197e-05	4.20335427671e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
15	1147497706	500140	1.0	3.29907625865e-05	4.24881033311e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
15	1147997705	500100	1.0	3.99920015997e-06	5.99880023995e-06	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1148497704	499872	0.0	5.00128032776e-06	2.95075539338e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1148997703	500120	0.0	5.99856034552e-06	2.59937614972e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1149497702	499925	1.0	7.00105015752e-06	1.85027754163e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1149997701	500276	2.0	2.7984552527e-05	7.0960829622e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
15	1150497700	499987	4.0	4.10010660277e-05	6.9501807047e-05	1.0	3.0	4.0	-0.5	0	1.0	na	1	0	0	0
15	1150997699	500074	1.0	2.9995560657e-06	7.49889016426e-06	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
15	1151497698	499897	3.0	1.90039148065e-05	4.15085507615e-05	0.0	3.0	3.0	-1.0	0	1.0	na	1	0	0	0
15	1151997697	500173	1.0	7.9972329574e-06	3.89865106673e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1152497696	499935	3.0	2.50032504226e-05	3.35043555662e-05	2.0	1.0	3.0	0.333333333333	0	1.0	na	1	0	0	0
15	1152997695	500246	0.0	1.69916401131e-05	5.74717239118e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1153497694	500110	4.0	1.09975805323e-05	2.94935114275e-05	0.0	4.0	4.0	-1.0	0	1.0	na	1	0	0	0
15	1153997693	499954	2.0	2.90026682455e-05	8.15074986899e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
15	1154497692	500016	0.0	9.99968001024e-06	4.0998688042e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1154997691	500176	4.0	2.29919068488e-05	7.94720258469e-05	1.0	3.0	4.0	-0.5	0	1.0	na	1	0	0	0
15	1155497690	499933	1.0	9.00120616163e-06	2.65035514759e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1155997689	500174	4.0	2.29919987844e-05	6.34779096874e-05	3.0	1.0	4.0	0.5	0	1.0	na	1	0	0	0
15	1156497688	499997	8.0	4.50002700016e-05	9.75005850035e-05	1.0	7.0	8.0	-0.75	0	1.0	na	1	0	0	0
15	1156997687	500242	4.0	1.29937110439e-05	4.64775048876e-05	4.0	0.0	4.0	1.0	0	1.0	na	1	0	0	0
15	1157497686	499978	1.0	1.80007920348e-05	6.00026401162e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
15	1157997685	499973	2.0	1.70009180496e-05	4.75025651385e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
15	1158497684	499963	2.0	3.00022201643e-06	7.50055504107e-06	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
15	1158997683	500086	5.0	1.99965605916e-05	4.89915734494e-05	1.0	4.0	5.0	-0.6	0	1.0	na	1	0	0	0
15	1159497682	500118	2.0	1.8995517058e-05	4.44895004779e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
15	1159997681	500750	1.0	5.99101347978e-06	1.79730404393e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1160497680	499292	3.0	1.70241061343e-05	3.25460852567e-05	0.0	3.0	3.0	-1.0	0	1.0	na	1	0	0	0
15	1160997679	500006	0.0	6.99991600101e-06	2.0499754003e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1161497678	500108	0.0	0.0	1.99956809329e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1161997677	499925	0.0	8.00120018003e-06	1.60024003601e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1162497676	500072	0.0	7.99884816586e-06	5.09926570574e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1162997675	499995	0.0	1.10001100011e-05	3.85003850039e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1163497674	500408	0.0	5.99510799188e-06	2.29812473022e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1163997673	499792	1.0	5.00208086564e-06	3.25135256267e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
15	1164497672	499970	1.0	1.60009600576e-05	4.0002400144e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1164997671	500084	2.0	1.19979843386e-05	2.19963046208e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
15	1165497670	499927	1.0	1.00014602132e-05	2.70039425756e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
15	1165997669	500218	1.0	5.99738514008e-06	1.59930270402e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1166497668	500274	0.0	0.0	1.99890460028e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1166997667	499561	1.0	9.00790894405e-06	1.45127421876e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1167497666	500037	1.0	4.99963002738e-06	1.74987050958e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
15	1167997665	499973	1.0	7.00037802041e-06	1.35007290394e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1168497664	500296	1.0	4.99704175128e-06	1.44914210787e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1168997663	499869	0.0	7.00183448063e-06	2.35061586136e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1169497662	499930	2.0	9.00126017642e-06	1.95027303823e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
15	1169997661	500159	1.0	1.0996503112e-05	2.64915756789e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
15	1170497660	499906	2.0	1.40026324949e-05	3.00056410605e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
15	1170997659	500098	0.0	1.69966686529e-05	1.84963747106e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1171497658	499965	3.0	9.0006300441e-06	2.15015051054e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
15	1171997657	500036	0.0	2.99978401555e-06	2.4498236127e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1172497656	500178	2.0	2.69903914207e-05	3.24884341175e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
15	1172997655	499921	4.0	2.10033185243e-05	4.05064000112e-05	3.0	1.0	4.0	0.5	0	1.0	na	1	0	0	0
15	1173497654	500346	0.0	3.99723391413e-06	1.29910102209e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1173997653	499771	0.0	1.10050403085e-05	3.45158082402e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1174497652	500059	0.0	6.99917409746e-06	2.94965194107e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1174997651	500256	0.0	6.99641783407e-06	2.24884858952e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
15	1175497650	499677	1.0	7.0045249231e-06	2.25145443957e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1175997649	500057	1.0	3.99954405198e-06	3.99954405198e-06	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1176497648	499969	3.0	6.00037202307e-06	1.60009920615e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
15	1176997647	500368	1.0	1.09919099543e-05	3.24760975922e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
15	1177497646	499710	1.0	9.00522302936e-06	2.05118969002e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
15	1177997645	190884	0.0	2.09551350558e-05	4.19102701117e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1178497644	500187	5.0	2.69899057752e-05	9.94628009125e-05	3.0	2.0	5.0	0.2	0	1.0	na	1	0	0	0
16	1178997643	499969	2.0	6.00037202307e-06	1.60009920615e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
16	1179497642	500024	0.0	4.99976001152e-06	1.74991600403e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1179997641	500061	2.0	1.59980482381e-05	6.7991705012e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
16	1180497640	500050	0.0	5.99940005999e-06	9.99900009999e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1180997639	500155	0.0	1.3995661345e-05	4.69854345153e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1181497638	499926	2.0	1.90028124162e-05	4.05059948872e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
16	1181997637	500161	0.0	1.9993562073e-06	3.9987124146e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1182497636	499937	2.0	1.6002016254e-05	4.00050406351e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
16	1182997635	500115	0.0	1.99954010578e-06	1.7995860952e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1183497634	499977	3.0	1.80008280381e-05	2.80012880593e-05	0.0	3.0	3.0	-1.0	0	1.0	na	1	0	0	0
16	1183997633	500220	3.0	2.09907640638e-05	5.74747111271e-05	3.0	0.0	3.0	1.0	0	1.0	na	1	0	0	0
16	1184497632	499984	0.0	3.00009600307e-06	1.950062402e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1184997631	499864	0.0	6.00163244402e-06	1.70046252581e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1185497630	500061	1.0	5.99926808929e-06	2.49969503721e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1185997629	499955	0.0	0.0	5.0004500405e-06	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1186497628	500178	4.0	1.39950177737e-05	6.7975800615e-05	4.0	0.0	4.0	1.0	0	1.0	na	1	0	0	0
16	1186997627	500250	0.0	7.996001999e-06	2.89855072464e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1187497626	499680	0.0	4.00256163945e-06	1.50096061479e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1187997625	500269	1.0	2.99838686787e-06	3.6480373559e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
16	1188497624	499818	2.0	1.00036413254e-05	3.40123805065e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
16	1188997623	500218	1.0	2.59886689403e-05	2.99869257004e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
16	1189497622	500071	0.0	3.99943208064e-06	1.79974443629e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1189997621	499969	1.0	2.20013640846e-05	3.60022321384e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1190497620	499967	6.0	2.70017821176e-05	5.85038612548e-05	2.0	4.0	6.0	-0.333333333333	0	1.0	na	1	0	0	0
16	1190997619	500197	1.0	3.9984246207e-06	2.19913354138e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
16	1191497618	499834	3.0	1.30043174334e-05	4.25141146861e-05	1.0	2.0	3.0	-0.333333333333	0	1.0	na	1	0	0	0
16	1191997617	500190	7.0	3.29874647634e-05	8.64671424859e-05	5.0	2.0	7.0	0.428571428571	0	1.0	na	1	0	0	0
16	1192497616	500189	1.0	1.89928207138e-05	4.64824296416e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1192997615	500022	1.0	9.99956001936e-06	2.69988120523e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1193497614	500400	0.0	9.99200639488e-06	3.59712230216e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1193997613	499529	0.0	3.0028286646e-06	1.15108432143e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1194497612	500289	1.0	3.99768933556e-06	2.59849806812e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1194997611	499839	4.0	2.40077304892e-05	4.40141725636e-05	1.0	3.0	4.0	-0.5	0	1.0	na	1	0	0	0
16	1195497610	500122	2.0	1.09973166547e-05	3.24920719344e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
16	1195997609	499984	2.0	1.30004160133e-05	2.55008160261e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
16	1196497608	499933	0.0	1.00013401796e-05	2.00026803592e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1196997607	500031	1.0	8.99944203459e-06	1.54990390596e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1197497606	500030	1.0	6.9995800252e-06	3.44979301242e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1197997605	500257	4.0	6.99640384842e-06	1.34930645648e-05	3.0	1.0	4.0	0.5	0	1.0	na	1	0	0	0
16	1198497604	499800	2.0	1.6006402561e-05	3.30132052821e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
16	1198997603	500100	4.0	1.49970005999e-05	7.14857028594e-05	2.0	2.0	4.0	0.0	0	1.0	na	1	0	0	0
16	1199497602	500217	10.0	8.49631260033e-05	0.000136440784699	7.0	3.0	10.0	0.4	1.6	0.205903210732	none	0	1	0	0
16	1199997601	500175	5.0	3.29884540411e-05	4.84830309392e-05	2.0	3.0	5.0	-0.2	0	1.0	na	1	0	0	0
16	1200497600	500451	4.0	1.59855810059e-05	4.59585453921e-05	3.0	1.0	4.0	0.5	0	1.0	na	1	0	0	0
16	1200997599	499599	4.0	3.10248819553e-05	8.9571836613e-05	2.0	2.0	4.0	0.0	0	1.0	na	1	0	0	0
16	1201497598	500127	0.0	1.09972067095e-05	4.44886998702e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1201997597	499946	0.0	7.00075608166e-06	2.35025382741e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1202497596	500022	1.0	9.99956001936e-06	3.29985480639e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1202997595	499999	2.0	1.2000024e-05	2.10000420001e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
16	1203497594	500025	1.0	8.9995500225e-06	4.04979751012e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1203997593	500268	4.0	1.29930357328e-05	4.84740179264e-05	1.0	3.0	4.0	-0.5	0	1.0	na	1	0	0	0
16	1204497592	499865	3.0	3.90105328439e-05	6.55176897762e-05	3.0	0.0	3.0	1.0	0	1.0	na	1	0	0	0
16	1204997591	500668	1.0	2.99599734754e-06	1.64779854115e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1205497590	499520	3.0	1.00096092249e-05	4.80461242793e-05	3.0	0.0	3.0	1.0	0	1.0	na	1	0	0	0
16	1205997589	500127	1.0	1.29966988385e-05	2.14945403867e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
16	1206497588	500087	0.0	1.19979123632e-05	1.0998086333e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1206997587	500206	4.0	2.59892924115e-05	4.99794084837e-05	4.0	0.0	4.0	1.0	0	1.0	na	1	0	0	0
16	1207497586	499604	2.0	5.00396313881e-06	1.65130783581e-05	2.0	0.0	2.0	1.0	0	1.0	na	1	0	0	0
16	1207997585	500361	2.0	1.19913422509e-05	4.49675334409e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
16	1208497584	499784	1.0	2.10090759208e-05	5.55239863621e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1208997583	500345	1.0	3.99724190309e-06	1.99862095154e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1209497582	500064	2.0	1.59979522621e-05	3.99948806553e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
16	1209997581	499825	4.0	9.00315110289e-06	2.45085780023e-05	1.0	3.0	4.0	-0.5	0	1.0	na	1	0	0	0
16	1210497580	500016	0.0	9.99968001024e-07	4.99984000512e-07	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1210997579	499936	0.0	1.40017922294e-05	4.50057607374e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1211497578	500014	4.0	8.99974800706e-06	3.14991180247e-05	3.0	1.0	4.0	0.5	0	1.0	na	1	0	0	0
16	1211997577	500378	2.0	1.39894239955e-05	3.7971293702e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
16	1212497576	499686	2.0	1.00062839463e-05	3.40213654175e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
16	1212997575	500190	0.0	2.99886043304e-06	1.34948719487e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1213497574	499871	0.0	0.0	1.50038709987e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1213997573	500002	2.0	7.99996800013e-06	1.69999320003e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
16	1214497572	500068	0.0	9.99864018493e-06	1.39980962589e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1214997571	499981	2.0	1.60006080231e-05	3.50013300505e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
16	1215497570	500084	1.0	1.29978163669e-05	1.84968925221e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1215997569	499996	1.0	1.10000880007e-05	1.95001560012e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
16	1216497568	500436	1.0	8.99215883749e-06	4.64594873271e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1216997567	500009	1.0	9.99982000324e-06	4.99991000162e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
16	1217497566	499871	2.0	4.70121291293e-05	5.45140646287e-05	0.0	2.0	2.0	-1.0	0	1.0	na	1	0	0	0
16	1217997565	499940	0.0	1.0001200144e-05	4.00048005761e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1218497564	500257	1.0	4.69758544108e-05	5.74704601835e-05	1.0	0.0	1.0	1.0	0	1.0	na	1	0	0	0
16	1218997563	499804	0.0	4.0015686149e-06	1.90074509208e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1219497562	500041	0.0	2.99975402017e-06	1.14990570773e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1219997561	500026	5.0	1.09994280297e-05	3.14983620852e-05	2.0	3.0	5.0	-0.2	0	1.0	na	1	0	0	0
16	1220497560	500028	1.0	2.99983200941e-06	1.54991320486e-05	0.0	1.0	1.0	-1.0	0	1.0	na	1	0	0	0
16	1220997559	500089	3.0	1.49973304752e-05	1.8496707586e-05	0.0	3.0	3.0	-1.0	0	1.0	na	1	0	0	0
16	1221497558	500116	2.0	1.49965208072e-05	4.7488982556e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
16	1221997557	499896	2.0	9.00187238946e-06	1.55032246707e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
16	1222497556	500101	2.0	1.49969706119e-05	2.04958598363e-05	1.0	1.0	2.0	0.0	0	1.0	na	1	0	0	0
16	1222997555	500080	0.0	4.99920012798e-06	3.34946408575e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
16	1223497554	499944	0.0	4.00044805018e-06	3.40038084265e-05	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0
