chrom	blockRange	AAAAA	AAABA	AABAA	AABBA	ABAAA	ABABA	ABBAA	ABBBA	BAAAA	BAABA	BABAA	BABBA	BBAAA	BBABA	BBBAA	BBBBA
"17"	15500012-16000287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	16000287-16500101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	16500101-17000039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	17000039-17500055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	17500055-18000061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	18000061-18500531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	18500531-19000039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	19000039-19500007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	19500007-20000103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	20000103-20500062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	20500062-21000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	21000025-21500007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	21500007-22000159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	22000159-22500044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	22500044-23000084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	23000084-23500061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	23500061-24000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	24000028-24500068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	24500068-25000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	25000007-25500006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	25500006-26000738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	26000738-26500064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	26500064-27000042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	27000042-27500008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	27500008-28000230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	28000230-28500041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	28500041-29000069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	29000069-29500337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	29500337-30000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	30000032-30500033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	30500033-31000059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	31000059-31500019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	31500019-32000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	32000047-32500341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	32500341-33000158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	33000158-33500043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	33500043-34000015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	34000015-34500008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	34500008-35000022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	35000022-35500082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	35500082-36000240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	36000240-36500120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	36500120-37000023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	37000023-37500207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	37500207-38000191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	38000191-38500154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	38500154-39000074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	39000074-39500046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	39500046-40000870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	40000870-40500135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	40500135-41000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	41000006-41500064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	41500064-42000016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	42000016-42500114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	42500114-43000129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	43000129-43500217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	43500217-44000042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	44000042-44500199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	44500199-45000240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	45000240-45500011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	45500011-46000168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	46000168-46500006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	46500006-47000041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	47000041-47500028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	47500028-48000118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	48000118-48500357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	48500357-49000408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	49000408-49500056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	49500056-50000724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	50000724-50500098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	50500098-51000036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	51000036-51500216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	51500216-52000011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	52000011-52500020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	52500020-53000284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	53000284-53500075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	53500075-54000066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	54000066-54500057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	54500057-55000027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	55000027-55500003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	55500003-56000338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	56000338-56500016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	56500016-57000262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	57000262-57500024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	57500024-58000156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	58000156-58500079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	58500079-59000020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	59000020-59500009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	59500009-60000031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	60000031-60500020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	60500020-61000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	61000049-61500017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	61500017-62000030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	62000030-62500045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	62500045-63000102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	63000102-63500120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	63500120-64000076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17"	64000076-64282730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	702-500061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	500061-1000058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	1000058-1500020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	1500020-2000037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	2000037-2500003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	2500003-3000030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	3000030-3500051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	3500051-4000097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	4000097-4500062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	4500062-5000071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	5000071-5500073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	5500073-6000275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	6000275-6500069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	6500069-7000083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	7000083-7500002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	7500002-8000127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	8000127-8500168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	8500168-9000054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	9000054-9500030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	9500030-10000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	10000021-10500216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	10500216-11000102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	11000102-11500023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	11500023-12000263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	12000263-12500102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	12500102-13000181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	13000181-13500077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	13500077-14000058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	14000058-14500069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	14500069-15000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	15000025-15500058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	15500058-16000199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	16000199-16500114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	16500114-17000024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	17000024-17500041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	17500041-18000033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	18000033-18500148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	18500148-19000017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	19000017-19500011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	19500011-20000027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	20000027-20500044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	20500044-21000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	21000047-21500065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	21500065-22000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	22000003-22500001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	22500001-23000079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	23000079-23500007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	23500007-24000459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	24000459-24500051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	24500051-25000152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	25000152-25500092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	25500092-26000016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	26000016-26500011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	26500011-27000062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	27000062-27500066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	27500066-28000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	28000002-28500058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	28500058-29000354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	29000354-29500063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	29500063-30000082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	30000082-30500078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	30500078-31000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	31000001-31500002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	31500002-32000074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	32000074-32500040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	32500040-33000093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	33000093-33500037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	33500037-34000019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	34000019-34500001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	34500001-35000009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	35000009-35500027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	35500027-36000026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	36000026-36500036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	36500036-37000107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	37000107-37500041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	37500041-38000148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	38000148-38500044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	38500044-39000008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	39000008-39500120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	39500120-40000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	40000000-40500004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	40500004-41000068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	41000068-41500085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	41500085-42000189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	42000189-42500134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	42500134-43000018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	43000018-43500064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	43500064-44000015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	44000015-44500017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	44500017-45000027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	45000027-45500033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	45500033-46000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	46000021-46500021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	46500021-47000037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	47000037-47500008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	47500008-48000048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	48000048-48500034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	48500034-49000045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	49000045-49500084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	49500084-50000154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	50000154-50500368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	50500368-51000012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	51000012-51500044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	51500044-52000220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	52000220-52501175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	52501175-53000023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	53000023-53500022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	53500022-54000241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	54000241-54500083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	54500083-55000162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	55000162-55500012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"18"	55500012-55844820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	255-500092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	500092-1000089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	1000089-1500076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	1500076-2000071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	2000071-2500065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	2500065-3000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	3000007-3500391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	3500391-4000068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	4000068-4500012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	4500012-5000008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	5000008-5500077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	5500077-6000075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	6000075-6500207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	6500207-7000023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	7000023-7500146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	7500146-8000010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	8000010-8500091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	8500091-9000026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	9000026-9500027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	9500027-10000075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	10000075-10500029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	10500029-11000016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	11000016-11500154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	11500154-12000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	12000002-12500103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	12500103-13000045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	13000045-13500030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	13500030-14000044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	14000044-14500060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	14500060-15000159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	15000159-15500076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	15500076-16000016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	16000016-16500362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	16500362-17000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	17000004-17500044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	17500044-18000166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	18000166-18500038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	18500038-19000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	19000003-19500090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	19500090-20000191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	20000191-20500144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	20500144-21000080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	21000080-21500014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	21500014-22000117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	22000117-22500226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	22500226-23000072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	23000072-23500012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	23500012-24000039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	24000039-24500102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	24500102-25000025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	25000025-25500051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	25500051-26000022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	26000022-26500163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	26500163-27000041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	27000041-27500648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	27500648-28000028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	28000028-28500158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	28500158-29000201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	29000201-29500003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	29500003-30000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	30000003-30500059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	30500059-31000197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	31000197-31500126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	31500126-32000202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	32000202-32500015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	32500015-33000069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	33000069-33500184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	33500184-34000132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	34000132-34500011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	34500011-35000272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	35000272-35500010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	35500010-36000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	36000006-36500195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	36500195-37000010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	37000010-37500059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	37500059-38000052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	38000052-38500146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	38500146-39000106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	39000106-39500172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	39500172-40000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	40000035-40500287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	40500287-41000074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	41000074-41500047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	41500047-42000096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	42000096-42500179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	42500179-43000231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	43000231-43500001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	43500001-44000082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	44000082-44500184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	44500184-45000024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	45000024-45500115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	45500115-46000079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	46000079-46500013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	46500013-47000180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	47000180-47500106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	47500106-48000104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	48000104-48500243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	48500243-49000260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	49000260-49500240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	49500240-50000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	50000013-50500249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	50500249-51000120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	51000120-51500011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	51500011-52000034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	52000034-52500129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"19"	52500129-53000065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
